cell,g_variant,arch,constant,n_distinct_test,tie_frac_20,eta20_recomputed,eta20_in_122,matches_122
KITTI|mono|traj|JB,primary,R1_gbm_reg,False,2823,0.0014144271570014145,0.06669314329007565,0.0666931432900756,True
KITTI|mono|traj|JB,primary,R1_gbm_clf,False,2928,0.0014144271570014145,-0.22762595849141315,-0.2276259584914131,True
KITTI|mono|traj|JB,dE_exact,gate_ridge,False,3536,0.0014144271570014145,0.2585420973551481,0.2585420973551481,True
KITTI|mono|traj|JB,dE_exact,gate_gbm,False,3424,0.0014144271570014145,0.14914512721635778,0.1491451272163577,True
KITTI|mono|traj|JB,dE_exact,R1_mlp_reg,False,3053,0.0014144271570014145,-0.14354184871878223,-0.1435418487187822,True
KITTI|mono|traj|JB,dE_exact,R1_mlp_clf,False,2288,0.002828854314002829,0.413159482405505,0.413159482405505,True
KITTI|mono|traj|JB,dE_exact,R1_gbm_reg,False,2895,0.0014144271570014145,0.32595057403838734,0.3259505740383873,True
KITTI|mono|traj|JB,dE_exact,R1_gbm_clf,False,2918,0.0014144271570014145,0.4186633814231275,0.4186633814231275,True
KITTI|mono|traj|JB,dE_E6_risk_weighted,gate_ridge,False,3536,0.0014144271570014145,0.27857283068706556,0.2785728306870655,True
KITTI|mono|traj|JB,dE_E6_risk_weighted,gate_gbm,False,3442,0.0014144271570014145,0.29085743915141266,0.2908574391514126,True
KITTI|mono|traj|JB,dE_E6_risk_weighted,R1_mlp_reg,False,3053,0.0014144271570014145,0.13212633108495128,0.1321263310849512,True
KITTI|mono|traj|JB,dE_E6_risk_weighted,R1_mlp_clf,False,2390,0.0014144271570014145,0.1586554708421731,0.1586554708421731,True
KITTI|mono|traj|JB,dE_E6_risk_weighted,R1_gbm_reg,False,2859,0.0014144271570014145,-0.022644805355605365,-0.0226448053556053,True
KITTI|mono|traj|JB,dE_E6_risk_weighted,R1_gbm_clf,False,2942,0.0014144271570014145,0.40317351867080425,0.4031735186708042,True
KITTI|mono|traj|JB,V (official),gate_ridge,False,3536,0.0014144271570014145,,,
KITTI|mono|traj|JB,V (official),gate_gbm,False,3455,0.0014144271570014145,,,
KITTI|mono|traj|JB,V (official),R1_mlp_reg,False,3053,0.5261669024045261,,,
KITTI|mono|traj|JB,V (official),R1_mlp_clf,False,1723,0.0014144271570014145,,,
KITTI|mono|traj|JB,V (official),R1_gbm_reg,False,2961,0.0014144271570014145,,,
KITTI|mono|traj|JB,V (official),R1_gbm_clf,False,2923,0.6478076379066479,,,
nuPlan|n/a|pdm_closed|safety,primary,gate_ridge,False,384,0.012987012987012988,0.2867835849174488,0.2867835849174488,True
nuPlan|n/a|pdm_closed|safety,primary,gate_gbm,False,377,0.012987012987012988,0.4257713089916516,0.4257713089916516,True
nuPlan|n/a|pdm_closed|safety,primary,R1_mlp_reg,False,384,0.012987012987012988,0.2154455249003067,0.2154455249003067,True
nuPlan|n/a|pdm_closed|safety,primary,R1_mlp_clf,False,384,0.012987012987012988,0.005389635049067294,0.0053896350490672,True
nuPlan|n/a|pdm_closed|safety,primary,R1_gbm_reg,False,381,0.012987012987012988,0.7024702188526672,0.7024702188526672,True
nuPlan|n/a|pdm_closed|safety,primary,R1_gbm_clf,False,382,0.012987012987012988,0.4869756230238636,0.4869756230238636,True
nuPlan|n/a|pdm_closed|safety,dE_exact,gate_ridge,False,384,0.012987012987012988,0.5635341132108453,0.5635341132108453,True
nuPlan|n/a|pdm_closed|safety,dE_exact,gate_gbm,False,365,0.012987012987012988,0.21662328942844022,0.2166232894284402,True
nuPlan|n/a|pdm_closed|safety,dE_exact,R1_mlp_reg,False,384,0.012987012987012988,0.1482318200261752,0.1482318200261752,True
nuPlan|n/a|pdm_closed|safety,dE_exact,R1_mlp_clf,False,384,0.012987012987012988,0.00763352795005624,0.0076335279500562,True
nuPlan|n/a|pdm_closed|safety,dE_exact,R1_gbm_reg,False,381,0.012987012987012988,0.6950174507815018,0.6950174507815018,True
nuPlan|n/a|pdm_closed|safety,dE_exact,R1_gbm_clf,False,382,0.012987012987012988,0.0022245955474048465,0.0022245955474048,True
nuPlan|n/a|pdm_closed|safety,dE_E6_risk_weighted,gate_ridge,False,384,0.012987012987012988,0.779094553514846,0.779094553514846,True
nuPlan|n/a|pdm_closed|safety,dE_E6_risk_weighted,gate_gbm,False,366,0.012987012987012988,0.3587644980046425,0.3587644980046425,True
nuPlan|n/a|pdm_closed|safety,dE_E6_risk_weighted,R1_mlp_reg,False,384,0.012987012987012988,0.06899080671212239,0.0689908067121223,True
nuPlan|n/a|pdm_closed|safety,dE_E6_risk_weighted,R1_mlp_clf,False,384,0.012987012987012988,0.4217574688745084,0.4217574688745084,True
nuPlan|n/a|pdm_closed|safety,dE_E6_risk_weighted,R1_gbm_reg,False,382,0.012987012987012988,0.49851649545106386,0.4985164954510638,True
nuPlan|n/a|pdm_closed|safety,dE_E6_risk_weighted,R1_gbm_clf,False,378,0.012987012987012988,0.699316734350668,0.699316734350668,True
nuPlan|n/a|pdm_closed|safety,V (official),gate_ridge,False,384,0.012987012987012988,,,
nuPlan|n/a|pdm_closed|safety,V (official),gate_gbm,False,353,0.012987012987012988,,,
nuPlan|n/a|pdm_closed|safety,V (official),R1_mlp_reg,False,384,0.012987012987012988,,,
nuPlan|n/a|pdm_closed|safety,V (official),R1_mlp_clf,False,383,0.012987012987012988,,,
nuPlan|n/a|pdm_closed|safety,V (official),R1_gbm_reg,False,380,0.012987012987012988,,,
nuPlan|n/a|pdm_closed|safety,V (official),R1_gbm_clf,False,379,0.012987012987012988,,,
nuPlan|n/a|pdm_closed|scalar_J,primary,gate_ridge,False,384,0.012987012987012988,0.28557872627662007,0.28557872627662,True
nuPlan|n/a|pdm_closed|scalar_J,primary,gate_gbm,False,377,0.012987012987012988,0.4244370745334707,0.4244370745334707,True
nuPlan|n/a|pdm_closed|scalar_J,primary,R1_mlp_reg,False,384,0.012987012987012988,0.20344905331892624,0.2034490533189262,True
nuPlan|n/a|pdm_closed|scalar_J,primary,R1_mlp_clf,False,384,0.012987012987012988,0.010122782400098925,0.0101227824000989,True
nuPlan|n/a|pdm_closed|scalar_J,primary,R1_gbm_reg,False,381,0.012987012987012988,0.6953662049411609,0.6953662049411609,True
nuPlan|n/a|pdm_closed|scalar_J,primary,R1_gbm_clf,False,382,0.012987012987012988,0.4750626147711628,0.4750626147711628,True
nuPlan|n/a|pdm_closed|scalar_J,dE_exact,gate_ridge,False,384,0.012987012987012988,0.5590140972544746,0.5590140972544746,True
nuPlan|n/a|pdm_closed|scalar_J,dE_exact,gate_gbm,False,365,0.012987012987012988,0.21065264409428552,0.2106526440942855,True
nuPlan|n/a|pdm_closed|scalar_J,dE_exact,R1_mlp_reg,False,384,0.012987012987012988,0.14708317426398151,0.1470831742639815,True
nuPlan|n/a|pdm_closed|scalar_J,dE_exact,R1_mlp_clf,False,384,0.012987012987012988,0.010723355690309177,0.0107233556903091,True
nuPlan|n/a|pdm_closed|scalar_J,dE_exact,R1_gbm_reg,False,381,0.012987012987012988,0.6815812717599702,0.6815812717599702,True
nuPlan|n/a|pdm_closed|scalar_J,dE_exact,R1_gbm_clf,False,382,0.012987012987012988,0.0009598822424075847,0.0009598822424075,True
nuPlan|n/a|pdm_closed|scalar_J,dE_E6_risk_weighted,gate_ridge,False,384,0.012987012987012988,0.774926130151652,0.774926130151652,True
nuPlan|n/a|pdm_closed|scalar_J,dE_E6_risk_weighted,gate_gbm,False,366,0.012987012987012988,0.3574009333076522,0.3574009333076522,True
nuPlan|n/a|pdm_closed|scalar_J,dE_E6_risk_weighted,R1_mlp_reg,False,384,0.012987012987012988,0.06639740416358324,0.0663974041635832,True
nuPlan|n/a|pdm_closed|scalar_J,dE_E6_risk_weighted,R1_mlp_clf,False,384,0.012987012987012988,0.40930798653711303,0.409307986537113,True
nuPlan|n/a|pdm_closed|scalar_J,dE_E6_risk_weighted,R1_gbm_reg,False,382,0.012987012987012988,0.4866033885336477,0.4866033885336477,True
nuPlan|n/a|pdm_closed|scalar_J,dE_E6_risk_weighted,R1_gbm_clf,False,378,0.012987012987012988,0.6868521569593979,0.6868521569593979,True
nuPlan|n/a|pdm_closed|scalar_J,V (official),gate_ridge,False,384,0.012987012987012988,,,
nuPlan|n/a|pdm_closed|scalar_J,V (official),gate_gbm,False,355,0.012987012987012988,,,
nuPlan|n/a|pdm_closed|scalar_J,V (official),R1_mlp_reg,False,384,0.012987012987012988,,,
nuPlan|n/a|pdm_closed|scalar_J,V (official),R1_mlp_clf,False,375,0.012987012987012988,,,
nuPlan|n/a|pdm_closed|scalar_J,V (official),R1_gbm_reg,False,378,0.012987012987012988,,,
nuPlan|n/a|pdm_closed|scalar_J,V (official),R1_gbm_clf,False,383,0.012987012987012988,,,
nuPlan|n/a|idm|safety,primary,gate_ridge,False,384,0.012987012987012988,,,True
nuPlan|n/a|idm|safety,primary,gate_gbm,False,377,0.012987012987012988,,,True
nuPlan|n/a|idm|safety,primary,R1_mlp_reg,False,384,0.012987012987012988,,,True
nuPlan|n/a|idm|safety,primary,R1_mlp_clf,False,384,0.012987012987012988,,,True
nuPlan|n/a|idm|safety,primary,R1_gbm_reg,False,381,0.012987012987012988,,,True
nuPlan|n/a|idm|safety,primary,R1_gbm_clf,False,382,0.012987012987012988,,,True
nuPlan|n/a|idm|safety,dE_exact,gate_ridge,False,384,0.012987012987012988,,,True
nuPlan|n/a|idm|safety,dE_exact,gate_gbm,False,365,0.012987012987012988,,,True
nuPlan|n/a|idm|safety,dE_exact,R1_mlp_reg,False,384,0.012987012987012988,,,True
nuPlan|n/a|idm|safety,dE_exact,R1_mlp_clf,False,384,0.012987012987012988,,,True
nuPlan|n/a|idm|safety,dE_exact,R1_gbm_reg,False,381,0.012987012987012988,,,True
nuPlan|n/a|idm|safety,dE_exact,R1_gbm_clf,False,382,0.012987012987012988,,,True
nuPlan|n/a|idm|safety,dE_E6_risk_weighted,gate_ridge,False,384,0.012987012987012988,,,True
nuPlan|n/a|idm|safety,dE_E6_risk_weighted,gate_gbm,False,366,0.012987012987012988,,,True
nuPlan|n/a|idm|safety,dE_E6_risk_weighted,R1_mlp_reg,False,384,0.012987012987012988,,,True
nuPlan|n/a|idm|safety,dE_E6_risk_weighted,R1_mlp_clf,False,384,0.012987012987012988,,,True
nuPlan|n/a|idm|safety,dE_E6_risk_weighted,R1_gbm_reg,False,382,0.012987012987012988,,,True
nuPlan|n/a|idm|safety,dE_E6_risk_weighted,R1_gbm_clf,False,378,0.012987012987012988,,,True
nuPlan|n/a|idm|safety,V (official),gate_ridge,False,383,0.012987012987012988,,,
nuPlan|n/a|idm|safety,V (official),gate_gbm,False,279,0.012987012987012988,,,
nuPlan|n/a|idm|safety,V (official),R1_mlp_reg,False,384,0.012987012987012988,,,
nuPlan|n/a|idm|safety,V (official),R1_mlp_clf,True,1,1.0,,,
nuPlan|n/a|idm|safety,V (official),R1_gbm_reg,False,67,0.36363636363636365,,,
nuPlan|n/a|idm|safety,V (official),R1_gbm_clf,True,1,1.0,,,
nuPlan|n/a|idm|scalar_J,primary,gate_ridge,False,384,0.012987012987012988,0.0035105690766264537,0.0035105690766264,True
nuPlan|n/a|idm|scalar_J,primary,gate_gbm,False,377,0.012987012987012988,-0.07245178694547859,-0.0724517869454785,True
nuPlan|n/a|idm|scalar_J,primary,R1_mlp_reg,False,384,0.012987012987012988,0.0005074176139456607,0.0005074176139456,True
nuPlan|n/a|idm|scalar_J,primary,R1_mlp_clf,False,384,0.012987012987012988,0.026285748924041594,0.0262857489240415,True
nuPlan|n/a|idm|scalar_J,primary,R1_gbm_reg,False,381,0.012987012987012988,0.0,0.0,True
nuPlan|n/a|idm|scalar_J,primary,R1_gbm_clf,False,382,0.012987012987012988,-0.07596235602210503,-0.075962356022105,True
nuPlan|n/a|idm|scalar_J,dE_exact,gate_ridge,False,384,0.012987012987012988,0.007492719859641049,0.007492719859641,True
nuPlan|n/a|idm|scalar_J,dE_exact,gate_gbm,False,365,0.012987012987012988,0.004503931702382965,0.0045039317023829,True
nuPlan|n/a|idm|scalar_J,dE_exact,R1_mlp_reg,False,384,0.012987012987012988,0.026285748924041594,0.0262857489240415,True
nuPlan|n/a|idm|scalar_J,dE_exact,R1_mlp_clf,False,384,0.012987012987012988,0.026793166537987256,0.0267931665379872,True
nuPlan|n/a|idm|scalar_J,dE_exact,R1_gbm_reg,False,381,0.012987012987012988,-0.07596235602210503,-0.075962356022105,True
nuPlan|n/a|idm|scalar_J,dE_exact,R1_gbm_clf,False,382,0.012987012987012988,-0.020748885348386027,-0.020748885348386,True
nuPlan|n/a|idm|scalar_J,dE_E6_risk_weighted,gate_ridge,False,384,0.012987012987012988,0.9047937341641288,0.9047937341641288,True
nuPlan|n/a|idm|scalar_J,dE_E6_risk_weighted,gate_gbm,False,366,0.012987012987012988,0.009113482789715946,0.0091134827897159,True
nuPlan|n/a|idm|scalar_J,dE_E6_risk_weighted,R1_mlp_reg,False,384,0.012987012987012988,0.026285748924041594,0.0262857489240415,True
nuPlan|n/a|idm|scalar_J,dE_E6_risk_weighted,R1_mlp_clf,False,384,0.012987012987012988,0.9038003715383723,0.9038003715383724,True
nuPlan|n/a|idm|scalar_J,dE_E6_risk_weighted,R1_gbm_reg,False,382,0.012987012987012988,0.00672174399241529,0.0067217439924152,True
nuPlan|n/a|idm|scalar_J,dE_E6_risk_weighted,R1_gbm_clf,False,378,0.012987012987012988,-0.042954863105648146,-0.0429548631056481,True
nuPlan|n/a|idm|scalar_J,V (official),gate_ridge,False,384,0.012987012987012988,,,
nuPlan|n/a|idm|scalar_J,V (official),gate_gbm,False,265,0.025974025974025976,,,
nuPlan|n/a|idm|scalar_J,V (official),R1_mlp_reg,False,384,0.012987012987012988,,,
nuPlan|n/a|idm|scalar_J,V (official),R1_mlp_clf,False,381,0.012987012987012988,,,
nuPlan|n/a|idm|scalar_J,V (official),R1_gbm_reg,False,227,0.012987012987012988,,,
nuPlan|n/a|idm|scalar_J,V (official),R1_gbm_clf,False,367,0.012987012987012988,,,
